,Date,10Y_Treasury_Yield,30Y_Treasury_Yield,Gold_Price,Oil_Price,EUR_USD,GDP,Unemployment_Rate,CPI,PPI,Retail_Sales,Industrial_Production,Non_Farm_Payrolls,Housing_Starts,SP500_Return
285,2020-06-28,0.6359999775886536,1.371999979019165,1772.5,38.4900016784668,1.1222084760665894,19913.143,14.8,256.126,185.5,408312.0,84.5979,130421.0,931.0,-0.024226905044785974
286,2020-07-05,0.6690000295639038,1.4290000200271606,1784.0,40.650001525878906,1.1251378059387207,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.004541250844364075
287,2020-07-12,0.6330000162124634,1.3259999752044678,1798.199951171875,40.54999923706055,1.128795504570007,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.01046620127324438
288,2020-07-19,0.628000020980835,1.3289999961853027,1808.300048828125,40.59000015258789,1.139211654663086,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.002848612194617406
289,2020-07-26,0.5889999866485596,1.2389999628067017,1897.300048828125,41.290000915527344,1.1596084833145142,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,-0.006190400054688405
290,2020-08-02,0.5360000133514404,1.1979999542236328,1962.800048828125,40.27000045776367,1.1872254610061646,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.007670504990141325
291,2020-08-09,0.5619999766349792,1.2289999723434448,2010.0999755859373,41.220001220703125,1.1876484155654907,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.0006330295486443038
292,2020-08-16,0.7089999914169312,1.4420000314712524,1937.0,42.0099983215332,1.1816558837890625,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,-0.00017188262276812694
293,2020-08-23,0.6399999856948853,1.3530000448226929,1934.5999755859373,42.34000015258789,1.1873664855957031,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.0034411070444764214
294,2020-08-30,0.7289999723434448,1.5080000162124634,1964.5999755859373,42.970001220703125,1.1819632053375244,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.00673256535528588
295,2020-09-06,0.7210000157356262,1.4700000286102295,1923.9000244140625,39.77000045776367,1.1839784383773804,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,-0.008133027264274895
296,2020-09-13,0.6690000295639038,1.4170000553131104,1937.800048828125,37.33000183105469,1.1824384927749634,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.0005330721905940639
297,2020-09-20,0.6940000057220459,1.4529999494552612,1952.0999755859373,41.11000061035156,1.1848200559616089,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,-0.011182581807410497
298,2020-09-27,0.6589999794960022,1.4049999713897705,1857.699951171875,40.25,1.1673243045806885,21647.64,10.2,258.408,193.0,535644.0,95.0144,139240.0,1523.0,0.0159767237756141
299,2020-10-04,0.6959999799728394,1.4809999465942385,1900.199951171875,37.04999923706055,1.1744946241378784,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,-0.009577652178616392
300,2020-10-11,0.7749999761581421,1.5740000009536743,1919.5,40.59999847412109,1.1767003536224363,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.00879353312061526
301,2020-10-18,0.7440000176429749,1.5290000438690186,1900.800048828125,40.880001068115234,1.1707134246826172,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.00013491955745537076
302,2020-10-25,0.8410000205039978,1.6449999809265137,1902.0,39.84999847412109,1.1815024614334106,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.003445761353703114
303,2020-11-01,0.8600000143051147,1.6399999856948853,1877.4000244140625,35.790000915527344,1.1678695678710938,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,-0.012129550130175693
304,2020-11-08,0.8199999928474426,1.5989999771118164,1950.300048828125,37.13999938964844,1.1817537546157837,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,-0.00028771518741854685
305,2020-11-15,0.8930000066757202,1.6480000019073486,1885.699951171875,40.130001068115234,1.1803393363952637,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.013610335409063534
306,2020-11-22,0.8289999961853027,1.531999945640564,1872.5999755859373,42.150001525878906,1.1866477727890017,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,-0.006792562915180156
307,2020-11-29,0.8420000076293945,1.5740000009536743,1781.9000244140625,45.52999877929688,1.191599726676941,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.002396979198154181
308,2020-12-06,0.968999981880188,1.7300000190734863,1835.9000244140625,46.2599983215332,1.2145650386810305,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.008836275129611826
309,2020-12-13,0.8930000066757202,1.6260000467300415,1839.800048828125,46.56999969482422,1.2144293785095217,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,-0.0012649972997506032
310,2020-12-20,0.9480000138282776,1.7000000476837158,1885.699951171875,49.09999847412109,1.226271629333496,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,-0.0035111185091528663
311,2020-12-27,0.9279999732971193,1.6640000343322754,1879.9000244140625,48.22999954223633,1.2191405296325684,22024.502,6.8,260.249,196.5,549271.0,96.4292,142493.0,1543.0,0.0035365890047962534
312,2021-01-03,0.9169999957084656,1.6460000276565552,1893.0999755859373,48.52000045776367,1.2299896478652954,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.0
313,2021-01-10,1.1050000190734863,1.8630000352859497,1834.0999755859373,52.2400016784668,1.227144479751587,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.005491862685268911
314,2021-01-17,1.097000002861023,1.8530000448226929,1829.300048828125,52.36000061035156,1.2151259183883667,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,-0.007190027975370938
315,2021-01-24,1.090999960899353,1.85699999332428,1855.699951171875,52.27000045776367,1.2166293859481812,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,-0.0030106116552376383
316,2021-01-31,1.093000054359436,1.8580000400543213,1847.300048828125,52.20000076293945,1.2120037078857422,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,-0.019311475173124593
317,2021-02-07,1.1699999570846558,1.9739999771118164,1810.9000244140625,56.84999847412109,1.1966731548309326,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.003897495164625342
318,2021-02-14,1.2000000476837158,2.003000020980835,1821.5999755859373,59.470001220703125,1.2131506204605105,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.0047110331133788375
319,2021-02-21,1.3450000286102295,2.140000104904175,1775.800048828125,59.2400016784668,1.209189772605896,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,-0.0018548966445751658
320,2021-02-28,1.4600000381469729,2.181999921798706,1728.0999755859375,61.5,1.2160420417785645,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,-0.004750214169902844
321,2021-03-07,1.5540000200271606,2.2880001068115234,1698.0,66.08999633789062,1.1967735290527344,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.01949596819778221
322,2021-03-14,1.6349999904632568,2.4019999504089355,1719.5,65.61000061035156,1.1986095905303955,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.0010153984958789497
323,2021-03-21,1.7319999933242798,2.450999975204468,1741.4000244140625,61.41999816894531,1.1918240785598757,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,-0.0006027039747036333
324,2021-03-28,1.659999966621399,2.367000102996826,1732.199951171875,60.970001220703125,1.1776621341705322,22600.185,6.4,262.518,204.8,570510.0,98.7836,142916.0,1639.0,0.016631202604519668
325,2021-04-04,1.6790000200271606,2.3399999141693115,1726.5,61.45000076293945,1.1728830337524414,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.011825201774944727
326,2021-04-11,1.6660000085830688,2.33899998664856,1743.300048828125,59.31999969482422,1.1915684938430786,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.007719934348738189
327,2021-04-18,1.5729999542236328,2.260999917984009,1779.0,63.130001068115234,1.1971746683120728,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.0036088195555097347
328,2021-04-25,1.5670000314712524,2.250999927520752,1777.0,62.13999938964844,1.2014753818511963,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.010928696540176919
329,2021-05-02,1.63100004196167,2.3010001182556152,1767.300048828125,63.58000183105469,1.2127091884613037,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,-0.007194706699326425
330,2021-05-09,1.5770000219345093,2.2769999504089355,1831.0999755859373,64.9000015258789,1.2068549394607544,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.007373341616968343
331,2021-05-16,1.6349999904632568,2.3550000190734863,1837.9000244140625,65.37000274658203,1.207729458808899,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.014917956876899785
332,2021-05-23,1.631999969482422,2.3329999446868896,1876.699951171875,63.58000183105469,1.222538709640503,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,-0.0007838806801412357
333,2021-05-30,1.5809999704360962,2.263000011444092,1902.5,66.31999969482422,1.2193188667297363,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.0007688818911402162
334,2021-06-06,1.559999942779541,2.239000082015991,1889.800048828125,69.62000274658203,1.213300704956055,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.008834095710505974
335,2021-06-13,1.462000012397766,2.1519999504089355,1877.4000244140625,70.91000366210938,1.2172558307647705,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.0019484346695590737
336,2021-06-20,1.4500000476837158,2.0269999504089355,1767.9000244140625,71.63999938964844,1.1913414001464844,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,-0.013124468779900589
337,2021-06-27,1.5360000133514404,2.1689999103546143,1776.5999755859375,74.05000305175781,1.1930327415466309,23292.362,6.1,266.752,217.9,622705.0,98.2886,144593.0,1492.0,0.0033305973193167304
338,2021-07-04,1.430999994277954,2.0450000762939453,1782.5999755859375,75.16000366210938,1.1846235990524292,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.007500081663913916
339,2021-07-11,1.3559999465942385,1.98199999332428,1810.0,74.55999755859375,1.184800386428833,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.011277947808795874
340,2021-07-18,1.2999999523162842,1.930999994277954,1814.5,71.80999755859375,1.1811814308166504,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,-0.007538854211077806
341,2021-07-25,1.2860000133514404,1.924999952316284,1801.4000244140625,72.06999969482422,1.177273869514465,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.010145452020822843
342,2021-08-01,1.2389999628067017,1.8969999551773071,1812.5999755859373,73.94999694824219,1.189299702644348,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,-0.0054060480514769305
343,2021-08-08,1.2899999618530271,1.934000015258789,1760.0,68.27999877929688,1.1835720539093018,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.001675266241764728
344,2021-08-15,1.2970000505447388,1.9479999542236328,1775.199951171875,68.44000244140625,1.173626184463501,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.001607306655808216
345,2021-08-22,1.2599999904632568,1.8739999532699585,1781.0,62.31999969482422,1.1676595211029053,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.008141567655737925
346,2021-08-29,1.312000036239624,1.9179999828338623,1816.5999755859373,68.73999786376953,1.1756407022476196,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.008807632480425154
347,2021-09-05,1.3220000267028809,1.9429999589920044,1830.9000244140625,69.29000091552734,1.1876484155654907,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,-0.0003350311257153127
348,2021-09-12,1.340999960899353,1.934000015258789,1789.5999755859375,69.72000122070312,1.182592272758484,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,-0.007722578759925436
349,2021-09-19,1.3700000047683716,1.909000039100647,1749.4000244140625,71.97000122070312,1.176747441291809,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,-0.009110872450405094
350,2021-09-26,1.4600000381469729,1.9880000352859497,1749.699951171875,73.9800033569336,1.1740258932113647,23828.973,5.4,271.994,231.85,612647.0,100.1231,146761.0,1600.0,0.001461009046688222
351,2021-10-03,1.4789999723434448,2.058000087738037,1757.0,75.87999725341797,1.1574475765228271,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.01149147763018199
352,2021-10-10,1.6050000190734863,2.1619999408721924,1756.300048828125,79.3499984741211,1.1559758186340332,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,-0.0019137230947889883
353,2021-10-17,1.5759999752044678,2.0510001182556152,1767.199951171875,82.27999877929688,1.159151554107666,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.007460210377712606
354,2021-10-24,1.6549999713897705,2.0910000801086426,1795.5,83.76000213623047,1.1625338792800903,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,-0.0010725536274130976
355,2021-10-31,1.5570000410079956,1.9420000314712524,1783.0,83.56999969482422,1.1683608293533323,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.001949334719149265
356,2021-11-07,1.4529999494552612,1.8860000371932983,1816.4000244140625,81.2699966430664,1.1555349826812744,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.003732799652949259
357,2021-11-14,1.5820000171661377,1.955000042915344,1867.9000244140625,80.79000091552734,1.145081877708435,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.007222656026415475
358,2021-11-21,1.5360000133514404,1.906999945640564,1851.199951171875,76.0999984741211,1.1368415355682373,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,-0.001398665559303236
359,2021-11-28,1.4819999933242798,1.8270000219345093,1785.300048828125,68.1500015258789,1.1209630966186523,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,-0.022724822637582465
360,2021-12-05,1.343000054359436,1.6779999732971191,1782.0,66.26000213623047,1.1306205987930298,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,-0.008448563730297565
361,2021-12-12,1.4889999628067017,1.883999943733216,1782.9000244140625,71.66999816894531,1.1293309926986694,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.009549073338481762
362,2021-12-19,1.4019999504089355,1.8179999589920044,1803.800048828125,70.86000061035156,1.1334141492843628,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,-0.010287680637092622
363,2021-12-26,1.493000030517578,1.9049999713897705,1811.199951171875,73.79000091552734,1.1328877210617063,24654.603,4.5,276.434,240.465,630562.0,100.3045,148566.0,1587.0,0.006223699921661829
364,2022-01-02,1.5119999647140503,1.9049999713897705,1827.5,75.20999908447266,1.132502794265747,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.0
365,2022-01-09,1.7710000276565552,2.118000030517578,1797.0,78.9000015258789,1.1296881437301636,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,-0.004050216740091761
366,2022-01-16,1.7719999551773071,2.114000082015991,1816.5,83.81999969482422,1.1457115411758425,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.0008199802697488323
367,2022-01-23,1.746999979019165,2.063999891281128,1831.800048828125,85.13999938964844,1.1313753128051758,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,-0.018914821867908604
368,2022-01-30,1.781999945640564,2.0829999446868896,1784.9000244140625,86.81999969482422,1.1147029399871826,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.024347646888076113
369,2022-02-06,1.9299999475479128,2.2330000400543213,1806.5999755859373,92.30999755859376,1.14357590675354,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.0051569298644233985
370,2022-02-13,1.955000042915344,2.256999969482422,1840.800048828125,93.0999984741211,1.1415525674819946,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,-0.01896945434456343
371,2022-02-20,1.932000041007996,2.250999927520752,1898.5999755859373,91.06999969482422,1.1366478204727173,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,-0.0071661613961429005
372,2022-02-27,1.9859999418258667,2.2960000038146973,1886.5,91.58999633789062,1.11906898021698,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.022372677655603468
373,2022-03-06,1.7239999771118164,2.151000022888184,1965.0999755859373,115.68000030517578,1.1066844463348389,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,-0.007934042550334475
374,2022-03-13,2.003999948501587,2.364000082015991,1982.699951171875,109.33000183105467,1.1013944149017334,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,-0.012961545123475138
375,2022-03-20,2.1480000019073486,2.4179999828338623,1928.199951171875,104.6999969482422,1.1099518537521362,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.011662294827948783
376,2022-03-27,2.492000102996826,2.602999925613404,1953.800048828125,113.9000015258789,1.1009578704833984,25029.116,4.0,282.39,246.453,644034.0,101.0227,150014.0,1712.0,0.005066170567449069
377,2022-04-03,2.377000093460083,2.424000024795532,1919.0999755859373,99.2699966430664,1.1072357892990112,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,0.0034102225843584133
378,2022-04-10,2.713000059127808,2.746000051498413,1941.5999755859373,98.26000213623048,1.0864840745925903,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.002651026482054286
379,2022-04-17,2.828000068664551,2.9189999103546143,1970.9000244140625,106.9499969482422,1.089656949043274,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.01214413784439794
380,2022-04-24,2.9059998989105225,2.944000005722046,1931.0,102.06999969482422,1.0835175514221191,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.027740054250753654
381,2022-05-01,2.88700008392334,2.947000026702881,1909.300048828125,104.69000244140624,1.050420165061951,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.036284507106413955
382,2022-05-08,3.122999906539917,3.220999956130981,1881.199951171875,109.7699966430664,1.0539740324020386,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.0056742248424840325
383,2022-05-15,2.934999942779541,3.0929999351501465,1807.4000244140625,110.48999786376952,1.0379581451416016,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,0.02386969542307149
384,2022-05-22,2.7869999408721924,2.996000051498413,1841.800048828125,113.2300033569336,1.057898759841919,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,0.00014614176965843662
385,2022-05-29,2.743000030517578,2.9719998836517334,1851.300048828125,115.06999969482422,1.0732953548431396,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,0.02474226295510973
386,2022-06-05,2.9570000171661377,3.114000082015991,1845.4000244140625,118.87000274658205,1.0751069784164429,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.016347313992415624
387,2022-06-12,3.1559998989105225,3.196000099182129,1871.5,120.66999816894533,1.0619205236434937,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,-0.029110303335524668
388,2022-06-19,3.239000082015991,3.2939999103546143,1835.5999755859373,109.55999755859376,1.0546854734420776,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,0.002200865698254617
389,2022-06-26,3.125,3.256999969482422,1826.5,107.62000274658205,1.052011489868164,25544.273,3.7,288.764,265.31,673245.0,102.7953,151642.0,1828.0,0.03056329358583576
390,2022-07-03,2.888999938964844,3.115999937057495,1798.9000244140625,108.43000030517578,1.0477677583694458,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,0.010553814029047315
391,2022-07-10,3.1010000705718994,3.2690000534057617,1740.5999755859375,104.79000091552734,1.0169836282730105,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.000830271529819071
392,2022-07-17,2.930000066757202,3.094000101089477,1702.4000244140625,97.58999633789062,1.0025665760040283,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,0.01920124935943668
393,2022-07-24,2.782999992370605,2.997999906539917,1727.0999755859375,94.6999969482422,1.0221081972122192,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.00933246697634671
394,2022-07-31,2.6419999599456787,2.9739999771118164,1762.9000244140625,98.62000274658205,1.0192328691482544,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,0.014207760082581844
395,2022-08-07,2.8399999141693115,3.065000057220459,1772.9000244140625,89.01000213623047,1.024779200553894,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.0016257460597355333
396,2022-08-14,2.8489999771118164,3.118000030517578,1798.5999755859375,92.08999633789062,1.0316723585128784,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,0.017322368774566943
397,2022-08-21,2.989000082015991,3.2249999046325684,1747.5999755859375,90.7699966430664,1.0089900493621826,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.012900001139847905
398,2022-08-28,3.0350000858306885,3.2049999237060547,1736.0999755859375,93.05999755859376,0.9971283078193665,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.03368805871951874
399,2022-09-04,3.193000078201294,3.344000101089477,1709.800048828125,86.87000274658203,0.995232880115509,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.010736500458081055
400,2022-09-11,3.321000099182129,3.4560000896453857,1716.199951171875,86.79000091552734,1.0012015104293823,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,0.015271449816332883
401,2022-09-18,3.447999954223633,3.5190000534057617,1671.699951171875,85.11000061035156,0.9988313317298888,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.007182134089448455
402,2022-09-25,3.697000026702881,3.611999988555908,1645.300048828125,78.73999786376953,0.9841550588607788,25994.639,3.5,294.977,272.274,671067.0,103.1328,153038.0,1392.0,-0.017232619015461026
403,2022-10-02,3.803999900817871,3.765000104904175,1662.4000244140625,79.48999786376953,0.9829555749893188,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.0
404,2022-10-09,3.882999897003174,3.8410000801086426,1700.5,92.63999938964844,0.9789045453071594,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,-0.028003617786773516
405,2022-10-16,4.010000228881836,3.9779999256134033,1641.699951171875,85.61000061035156,0.975134015083313,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,-0.02366266361565439
406,2022-10-23,4.2129998207092285,4.304999828338623,1651.0,85.05000305175781,0.9778899550437928,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.02372481982226482
407,2022-10-30,4.010000228881836,4.129000186920166,1639.5999755859375,87.9000015258789,0.9967803955078124,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.024626377895927698
408,2022-11-06,4.156000137329102,4.245999813079834,1672.5,92.61000061035156,0.9749630093574524,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.013618724670070526
409,2022-11-13,3.812999963760376,4.058000087738037,1766.0,88.95999908447266,1.0192224979400637,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.009240746788147902
410,2022-11-20,3.818000078201294,3.927000045776367,1751.9000244140625,80.08000183105469,1.036172866821289,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.00475858190881473
411,2022-11-27,3.690999984741211,3.750999927520752,1753.300048828125,76.27999877929688,1.040810227394104,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,-0.0002830441976333642
412,2022-12-04,3.50600004196167,3.562000036239624,1795.9000244140625,79.9800033569336,1.052842140197754,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,-0.001194660488065602
413,2022-12-11,3.566999912261963,3.549000024795532,1798.0999755859375,71.0199966430664,1.0559661388397217,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,-0.007349578247904498
414,2022-12-18,3.4820001125335693,3.532999992370605,1790.0,74.29000091552734,1.064056158065796,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,-0.011137750774080746
415,2022-12-25,3.750999927520752,3.82699990272522,1795.9000244140625,79.55999755859375,1.060333013534546,26408.405,3.6,297.863,265.061,681748.0,103.4114,153897.0,1440.0,0.005868102525282026
416,2023-01-01,3.878999948501587,3.974999904632568,1819.699951171875,80.26000213623047,1.066075325012207,26813.601,3.4,300.356,260.227,693826.0,102.5478,154773.0,1361.0,0.0
